project_id,street_address,sample_id,laboratory,lab_data_availability,collection_date,analysis_date,parameter,ppbv_results,ppbv_rl,ug_m3_results,ug_m3_rl
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,p/m-Xylene,ND,1.09,ND,4.73
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Bromoform,ND,0.543,ND,5.61
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Styrene,ND,0.543,ND,2.31
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.543,ND,3.73
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,o-Xylene,ND,0.543,ND,2.36
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,4-Ethyltoluene,ND,0.543,ND,2.67
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.543,ND,2.67
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trimethylbenzene",ND,0.543,ND,2.67
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Benzyl chloride,ND,0.543,ND,2.81
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3-Dichlorobenzene",ND,0.543,ND,3.26
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dichlorobenzene",ND,0.543,ND,3.26
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichlorobenzene",ND,0.543,ND,3.26
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.543,ND,4.03
16CVCP065K,Greenpoint Landing G1,SV-4,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Hexachlorobutadiene,ND,0.543,ND,5.79
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Propylene,3.87,1.36,6.66,2.34
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Dichlorodifluoromethane,ND,0.543,ND,2.69
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chloromethane,0.755,0.543,1.56,1.12
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Freon-114,ND,0.543,ND,3.8
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Vinyl chloride,ND,0.543,ND,1.39
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3-Butadiene",ND,0.543,ND,1.2
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Bromomethane,ND,0.543,ND,2.11
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chloroethane,ND,0.543,ND,1.43
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Ethanol,9.65,6.79,18.2,12.8
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Vinyl bromide,ND,0.543,ND,2.37
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Acetone,118,2.72,280,6.46
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Trichlorofluoromethane,ND,0.543,ND,3.05
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Isopropanol,2.15,1.36,5.28,3.34
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethene",ND,0.543,ND,2.15
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Methylene chloride,ND,2.72,ND,9.45
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,3-Chloropropene,ND,0.543,ND,1.7
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Carbon disulfide,19.6,0.543,61,1.69
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Freon-113,ND,0.543,ND,4.16
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.543,ND,2.15
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethane",ND,0.543,ND,2.2
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Methyl tert butyl ether,ND,0.543,ND,1.96
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Vinyl acetate,ND,0.543,ND,1.91
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,2-Butanone,8.7,0.543,25.7,1.6
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.543,ND,2.15
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Ethyl Acetate,ND,1.36,ND,4.9
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chloroform,ND,0.543,ND,2.65
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Tetrahydrofuran,ND,0.543,ND,1.6
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloroethane",ND,0.543,ND,2.2
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,n-Hexane,1.77,0.543,6.24,1.91
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1,1-Trichloroethane",ND,0.543,ND,2.96
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Benzene,1.06,0.543,3.39,1.73
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Carbon tetrachloride,ND,0.543,ND,3.42
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Cyclohexane,ND,0.543,ND,1.87
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloropropane",ND,0.543,ND,2.51
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Bromodichloromethane,ND,0.543,ND,3.64
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dioxane",ND,0.543,ND,1.96
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Trichloroethene,ND,0.543,ND,2.92
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"2,2,4-Trimethylpentane",0.885,0.543,4.13,2.54
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Heptane,1.34,0.543,5.49,2.23
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.543,ND,2.47
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,4-Methyl-2-pentanone,ND,0.543,ND,2.23
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.543,ND,2.47
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1,2-Trichloroethane",ND,0.543,ND,2.96
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Toluene,1.52,0.543,5.73,2.05
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,2-Hexanone,0.549,0.543,2.25,2.23
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Dibromochloromethane,ND,0.543,ND,4.63
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dibromoethane",ND,0.543,ND,4.17
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Tetrachloroethene,1.01,0.543,6.85,3.68
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chlorobenzene,ND,0.543,ND,2.5
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Ethylbenzene,0.644,0.543,2.8,2.36
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,p/m-Xylene,2.26,1.09,9.82,4.73
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Bromoform,ND,0.543,ND,5.61
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Styrene,ND,0.543,ND,2.31
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.543,ND,3.73
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,o-Xylene,1.15,0.543,5,2.36
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,4-Ethyltoluene,ND,0.543,ND,2.67
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.543,ND,2.67
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trimethylbenzene",ND,0.543,ND,2.67
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Benzyl chloride,ND,0.543,ND,2.81
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3-Dichlorobenzene",ND,0.543,ND,3.26
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dichlorobenzene",ND,0.543,ND,3.26
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichlorobenzene",ND,0.543,ND,3.26
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.543,ND,4.03
16CVCP065K,Greenpoint Landing G1,SV-5,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Hexachlorobutadiene,ND,0.543,ND,5.79
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Propylene,3.73,1.35,6.42,2.32
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Dichlorodifluoromethane,0.562,0.54,2.78,2.67
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chloromethane,1.23,0.54,2.54,1.12
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Freon-114,ND,0.54,ND,3.77
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Vinyl chloride,ND,0.54,ND,1.38
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3-Butadiene",ND,0.54,ND,1.19
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Bromomethane,ND,0.54,ND,2.1
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chloroethane,ND,0.54,ND,1.42
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Ethanol,9.42,6.75,17.7,12.7
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Vinyl bromide,ND,0.54,ND,2.36
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Acetone,153,2.7,363,6.41
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Trichlorofluoromethane,ND,0.54,ND,3.03
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Isopropanol,3.11,1.35,7.64,3.32
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethene",ND,0.54,ND,2.14
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Methylene chloride,ND,2.7,ND,9.38
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,3-Chloropropene,ND,0.54,ND,1.69
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Carbon disulfide,ND,0.54,ND,1.68
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Freon-113,ND,0.54,ND,4.14
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"trans-1,2-Dichloroethene",ND,0.54,ND,2.14
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1-Dichloroethane",ND,0.54,ND,2.19
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Methyl tert butyl ether,ND,0.54,ND,1.95
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Vinyl acetate,ND,0.54,ND,1.9
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,2-Butanone,2.7,0.54,7.96,1.59
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"cis-1,2-Dichloroethene",ND,0.54,ND,2.14
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Ethyl Acetate,1.68,1.35,6.05,4.86
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chloroform,ND,0.54,ND,2.64
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Tetrahydrofuran,ND,0.54,ND,1.59
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloroethane",ND,0.54,ND,2.19
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,n-Hexane,3.49,0.54,12.3,1.9
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1,1-Trichloroethane",ND,0.54,ND,2.95
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Benzene,3.06,0.54,9.78,1.73
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Carbon tetrachloride,ND,0.54,ND,3.4
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Cyclohexane,ND,0.54,ND,1.86
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichloropropane",ND,0.54,ND,2.5
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Bromodichloromethane,ND,0.54,ND,3.62
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dioxane",ND,0.54,ND,1.95
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Trichloroethene,ND,0.54,ND,2.9
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"2,2,4-Trimethylpentane",ND,0.54,ND,2.52
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Heptane,ND,0.54,ND,2.21
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"cis-1,3-Dichloropropene",ND,0.54,ND,2.45
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,4-Methyl-2-pentanone,ND,0.54,ND,2.21
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"trans-1,3-Dichloropropene",ND,0.54,ND,2.45
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1,2-Trichloroethane",ND,0.54,ND,2.95
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Toluene,2.94,0.54,11.1,2.03
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,2-Hexanone,ND,0.54,ND,2.21
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Dibromochloromethane,ND,0.54,ND,4.6
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dibromoethane",ND,0.54,ND,4.15
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Tetrachloroethene,ND,0.54,ND,3.66
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Chlorobenzene,ND,0.54,ND,2.49
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Ethylbenzene,ND,0.54,ND,2.35
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,p/m-Xylene,3.7,1.08,16.1,4.69
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Bromoform,ND,0.54,ND,5.58
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Styrene,ND,0.54,ND,2.3
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,0.54,ND,3.71
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,o-Xylene,2.1,0.54,9.12,2.35
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,4-Ethyltoluene,ND,0.54,ND,2.65
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3,5-Trimethylbenzene",ND,0.54,ND,2.65
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trimethylbenzene",0.688,0.54,3.38,2.65
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Benzyl chloride,ND,0.54,ND,2.8
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,3-Dichlorobenzene",ND,0.54,ND,3.25
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,4-Dichlorobenzene",ND,0.54,ND,3.25
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2-Dichlorobenzene",ND,0.54,ND,3.25
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,"1,2,4-Trichlorobenzene",ND,0.54,ND,4.01
16CVCP065K,Greenpoint Landing G1,SV-6,Alpha Analytical,Yes,2013-09-18,2013-09-20T00:00:00Z,Hexachlorobutadiene,ND,0.54,ND,5.76
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Propylene,61.3,1.36,106,2.34
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Dichlorodifluoromethane,ND,0.545,ND,2.69
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Chloromethane,ND,0.545,ND,1.13
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Freon-114,ND,0.545,ND,3.81
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Vinyl chloride,105,0.545,268,1.39
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,"1,3-Butadiene",ND,0.545,ND,1.21
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Bromomethane,ND,0.545,ND,2.12
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Chloroethane,ND,0.545,ND,1.44
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Ethanol,ND,6.81,ND,12.8
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Vinyl bromide,ND,0.545,ND,2.38
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Acetone,19,2.72,45.1,6.46
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Trichlorofluoromethane,ND,0.545,ND,3.06
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Isopropanol,ND,1.36,ND,3.34
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,"1,1-Dichloroethene",5.57,0.545,22.1,2.16
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Methylene chloride,ND,2.72,ND,9.45
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,3-Chloropropene,ND,0.545,ND,1.71
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Carbon disulfide,11.3,0.545,35.2,1.7
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Freon-113,ND,0.545,ND,4.18
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,"trans-1,2-Dichloroethene",1.08,0.545,4.28,2.16
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,"1,1-Dichloroethane",ND,0.545,ND,2.21
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Methyl tert butyl ether,ND,0.545,ND,1.96
16CVCP065K,Greenpoint Landing G1,SV-7,Alpha Analytical,Yes,2013-09-17,2013-09-20T00:00:00Z,Vinyl acetate,ND,0.545,ND,1.92
