street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 108 Frost Street,SG-1,"1,1,1,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,1,1-Trichloroethane",8.52,0.183,46.4,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,1,2,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,1,2-Trichloroethane",ND,0.183,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,1-Dichloroethane",ND,0.247,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,1-Dichloroethene",ND,0.252,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,2,4-Trichlorobenzene",ND,0.135,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,2,4-Trimethylbenzene",2.49,0.204,12.2,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,2-Dibromoethane(EDB)",ND,0.130,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,2-Dichlorobenzene",ND,0.166,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,2-Dichloroethane",ND,0.247,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,2-dichloropropane",ND,0.216,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,2-Dichlorotetrafluoroethane",ND,0.143,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,3,5-Trimethylbenzene",0.350,0.204,1.72,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,3-Butadiene",ND,0.452,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,3-Dichlorobenzene",ND,0.166,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,4-Dichlorobenzene",ND,0.166,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"1,4-Dioxane",ND,0.278,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,2-Hexanone(MBK),6.34,0.244,26.0,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,4-Ethyltoluene,0.210,0.204,1.03,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,4-Isopropyltoluene,ND,0.182,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,4-Methyl-2-pentanone(MIBK),0.670,0.244,2.74,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Acetone,30.6,0.421,72.6,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Acrylonitrile,ND,0.461,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Benzene,ND,0.313,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Benzyl chloride,ND,0.193,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Bromodichloromethane,ND,0.149,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Bromoform,ND,0.097,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Bromomethane,ND,0.258,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Carbon Disulfide,ND,0.321,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Carbon Tetrachloride,0.050,0.040,0.314,0.25,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Chlorobenzene,ND,0.217,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Chloroethane,ND,0.379,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Chloroform,1.09,0.205,5.32,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Chloromethane,ND,0.484,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"Cis-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"cis-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Cyclohexane,ND,0.291,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Dibromochloromethane,ND,0.117,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Dichlorodifluoromethane,24.0,0.202,119,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Ethanol,18.7,0.531,35.2,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Ethyl acetate,ND,0.278,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Ethylbenzene,0.480,0.230,2.08,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Heptane,0.970,0.244,3.97,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Hexachlorobutadiene,ND,0.094,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Hexane,0.470,0.284,1.66,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Isopropylalcohol,1.13,0.407,2.78,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Isopropylbenzene,ND,0.204,ND,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,"m,p-Xylene",1.80,0.230,7.81,1.00,2014-07-15T04:00:00Z,KCA,phoenix
SV 108 Frost Street,SG-1,Methyl Ethyl Ketone,14.8,0.339,43.6,1.00,2014-07-15T04:00:00Z,KCA,phoenix
