street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Dichlorodifluoromethane,0.427,0.202,2.11,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Ethanol,26.9,0.531,50.7,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Ethyl acetate,ND,0.278,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Ethylbenzene,1.92,0.230,8.33,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Heptane,0.750,0.244,3.07,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Hexachlorobutadiene,ND,0.094,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Hexane,0.429,0.284,1.51,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Isopropylalcohol,ND,0.407,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Isopropylbenzene,ND,0.204,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,"m,p-Xylene",6.14,0.230,26.6,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Methyl Ethyl Ketone,11.0,0.339,32.4,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Methyl tert-butyl ether(MTBE),ND,0.278,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Methylene Chloride,ND,0.864,ND,3.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,n-Butylbenzene,ND,0.182,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,o-Xylene,2.69,0.230,11.7,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Propylene,3.46,0.581,5.95,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,sec-Butylbenzene,ND,0.182,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Styrene,0.430,0.235,1.83,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Tetrachloroethene,4.13,0.037,28.0,0.25,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Tetrahydrofuran,2.37,0.339,6.99,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Toluene,6.04,0.266,22.7,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,"Trans-1,2-Dichloroethene",ND,0.252,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,"trans-1,3-Dichloropropene",ND,0.221,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Trichloroethene,ND,0.037,ND,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Trichlorofluoromethane,0.308,0.178,1.73,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Trichlorotrifluoroethane,ND,0.131,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,Vinyl Chloride,ND,0.078,ND,0.20,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,% Bromofluorobenzene,97,%,97,%,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,"% IS-1,4-Difluorobenzene",112,%,112,%,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,% IS-Bromochloromethane,106,%,106,%,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,% IS-Chlorobenzene-d5,107,%,107,%,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,% Bromofluorobenzene (15x),99,%,99,%,2019-08-28T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,"% IS-1,4-Difluorobenzene (15x)",108,%,108,%,2019-08-28T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,% IS-Bromochloromethane (15x),104,%,104,%,2019-08-28T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SG8,% IS-Chlorobenzene-d5 (15x),109,%,109,%,2019-08-28T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,1,1,2-Tetrachloroethane",ND,0.146,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,1,1-Trichloroethane",ND,0.183,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,1,2,2-Tetrachloroethane",ND,0.146,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
SV 79-97 4th Avenue and 82 St. Marks Place,SS2,"1,1,2-Trichloroethane",ND,0.183,ND,1.00,2019-08-27T04:00:00Z,KCA,phoenix
