street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
1516 FULTON ST BROOKLYN,SG4,Dichlorodifluoromethane,0.41399999999999998,0.20200000000000001,0.20200000000000001,2.0499999999999998,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Ethanol,10.7,0.53100000000000003,0.53100000000000003,20.100000000000001,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Ethyl acetate,ND,0.27800000000000002,0.27800000000000002,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Ethylbenzene,1.95,0.23,0.23,8.4600000000000009,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Heptane,0.38700000000000001,0.24399999999999999,0.24399999999999999,1.59,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Hexachlorobutadiene,ND,9.4E-2,9.4E-2,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Hexane,0.80400000000000005,S  0.284,0.28399999999999997,2.83,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Isopropylalcohol,1.07,S  0.407,0.40699999999999997,2.63,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Isopropylbenzene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,"m,p-Xylene",7.78,0.23,0.23,33.799999999999997,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Methyl Ethyl Ketone,1.44,0.33900000000000002,0.33900000000000002,4.24,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,0.27800000000000002,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Methylene Chloride,1.49,S  0.288,0.28799999999999998,5.17,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,n-Butylbenzene,0.25600000000000001,0.182,0.182,1.4,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,o-Xylene,2.62,0.23,0.23,11.4,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Propylene,2.2999999999999998,0.58099999999999996,0.58099999999999996,3.96,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,sec-Butylbenzene,ND,0.182,0.182,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Styrene,0.32300000000000001,0.23499999999999999,0.23499999999999999,1.38,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Tetrachloroethene,0.186,3.6999999999999998E-2,3.6999999999999998E-2,1.26,0.25,0.25,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Tetrahydrofuran,ND,0.33900000000000002,0.33900000000000002,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Toluene,6.31,0.26600000000000001,0.26600000000000001,23.8,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Trichloroethene,ND,4.7E-2,4.7E-2,ND,0.25,0.25,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Trichlorofluoromethane,2.2799999999999998,0.17799999999999999,0.17799999999999999,12.8,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Trichlorotrifluoroethane,ND,0.13100000000000001,0.13100000000000001,ND,1,1,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,Vinyl Chloride,ND,9.8000000000000004E-2,9.8000000000000004E-2,ND,0.25,0.25,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG4,% Bromofluorobenzene,98,%,%,98,%,%,2015-11-05T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,1,1-Trichloroethane",ND,0.183,0.183,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,1-Dichloroethane",ND,0.247,0.247,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,1-Dichloroethene",ND,0.252,0.252,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,0.13500000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,2,4-Trimethylbenzene",2.52,0.20399999999999999,0.20399999999999999,12.4,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,2-Dibromoethane(EDB)",ND,0.13,0.13,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,2-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,2-Dichloroethane",ND,0.247,0.247,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,2-dichloropropane",ND,0.217,0.217,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,0.14299999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,3,5-Trimethylbenzene",0.64500000000000002,0.20399999999999999,0.20399999999999999,3.17,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,3-Butadiene",ND,0.45200000000000001,0.45200000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,3-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,4-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"1,4-Dioxane",ND,0.27800000000000002,0.27800000000000002,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,2-Hexanone(MBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,4-Ethyltoluene,0.59299999999999997,0.20399999999999999,0.20399999999999999,2.91,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,4-Isopropyltoluene,ND,0.182,0.182,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,4-Methyl-2-pentanone(MIBK),0.57199999999999995,0.24399999999999999,0.24399999999999999,2.34,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Acetone,12.1,0.42099999999999999,0.42099999999999999,28.7,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Acrylonitrile,ND,0.46100000000000002,0.46100000000000002,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Benzene,0.49299999999999999,0.313,0.313,1.57,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Benzyl chloride,ND,0.193,0.193,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Bromodichloromethane,ND,0.14899999999999999,0.14899999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Bromoform,ND,9.7000000000000003E-2,9.7000000000000003E-2,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Bromomethane,ND,0.25800000000000001,0.25800000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Carbon Disulfide,0.47399999999999998,0.32100000000000001,0.32100000000000001,1.47,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Carbon Tetrachloride,6.8000000000000005E-2,0.04,0.04,0.43,0.25,0.25,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Chlorobenzene,ND,0.217,0.217,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Chloroethane,ND,0.379,0.379,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Chloroform,0.379,0.20499999999999999,0.20499999999999999,1.85,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Chloromethane,ND,0.48499999999999999,0.48499999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"Cis-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"cis-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Cyclohexane,ND,0.29099999999999998,0.29099999999999998,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Dibromochloromethane,ND,0.11799999999999999,0.11799999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Dichlorodifluoromethane,0.49099999999999999,0.20200000000000001,0.20200000000000001,2.4300000000000002,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Ethanol,3.55,S  0.531,0.53100000000000003,6.68,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Ethyl acetate,ND,0.27800000000000002,0.27800000000000002,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Ethylbenzene,1.4,0.23,0.23,6.08,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Heptane,ND,0.24399999999999999,0.24399999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Hexachlorobutadiene,ND,9.4E-2,9.4E-2,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Hexane,0.34300000000000003,S  0.284,0.28399999999999997,1.21,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Isopropylalcohol,0.94499999999999995,S  0.407,0.40699999999999997,2.3199999999999998,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Isopropylbenzene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"m,p-Xylene",5.76,0.23,0.23,25,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Methyl Ethyl Ketone,2.12,0.33900000000000002,0.33900000000000002,6.25,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,0.27800000000000002,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Methylene Chloride,0.878,S  0.288,0.28799999999999998,3.05,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,n-Butylbenzene,0.186,0.182,0.182,1.02,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,o-Xylene,1.98,0.23,0.23,8.59,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Propylene,5.47,0.58099999999999996,0.58099999999999996,9.41,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,sec-Butylbenzene,ND,0.182,0.182,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Styrene,0.27300000000000002,0.23499999999999999,0.23499999999999999,1.1599999999999999,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Tetrachloroethene,0.64300000000000002,3.6999999999999998E-2,3.6999999999999998E-2,4.3600000000000003,0.25,0.25,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Tetrahydrofuran,ND,0.33900000000000002,0.33900000000000002,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Toluene,4.18,0.26600000000000001,0.26600000000000001,15.7,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Trichloroethene,ND,4.7E-2,4.7E-2,ND,0.25,0.25,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Trichlorofluoromethane,0.379,0.17799999999999999,0.17799999999999999,2.13,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Trichlorotrifluoroethane,ND,0.13100000000000001,0.13100000000000001,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,Vinyl Chloride,ND,9.8000000000000004E-2,9.8000000000000004E-2,ND,0.25,0.25,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,SG2,% Bromofluorobenzene,98,%,%,98,%,%,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,1,1-Trichloroethane",ND,0.183,0.183,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,1-Dichloroethane",ND,0.247,0.247,ND,1,1,2015-11-06T05:00:00Z,KCA,1
1516 FULTON ST BROOKLYN,IA1,"1,1-Dichloroethene",ND,0.252,0.252,ND,1,1,2015-11-06T05:00:00Z,KCA,1
