street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 842-846 Flushing Ave,18SV2,Dibromochloromethane,ND,0.11799999999999999,0.11799999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Dichlorodifluoromethane,0.53500000000000003,0.20200000000000001,0.20200000000000001,2.64,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Ethanol,35.5,0.53100000000000003,0.53100000000000003,66.8,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Ethyl acetate,0.69399999999999995,0.27800000000000002,0.27800000000000002,2.5,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Ethylbenzene,0.75800000000000001,0.23,0.23,3.29,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Heptane,0.65100000000000002,0.24399999999999999,0.24399999999999999,2.67,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Hexachlorobutadiene,ND,9.4E-2,9.4E-2,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Hexane,0.69599999999999995,S  0.284,0.28399999999999997,2.4500000000000002,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Isopropylalcohol,9.08,0.40699999999999997,0.40699999999999997,22.3,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Isopropylbenzene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,"m,p-Xylene",2.88,0.23,0.23,12.5,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Methyl Ethyl Ketone,4.08,0.33900000000000002,0.33900000000000002,12,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Methyl tert-butyl ether(MTBE),0.70499999999999996,0.27800000000000002,0.27800000000000002,2.54,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Methylene Chloride,ND,0.86399999999999999,0.86399999999999999,ND,3,3,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,n-Butylbenzene,ND,0.182,0.182,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,o-Xylene,1.22,0.23,0.23,5.29,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Propylene,2.16,0.58099999999999996,0.58099999999999996,3.72,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,sec-Butylbenzene,ND,0.182,0.182,ND,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Styrene,0.30199999999999999,0.23499999999999999,0.23499999999999999,1.29,1,1,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Tetrachloroethene,9.94,3.6999999999999998E-2,3.6999999999999998E-2,67.400000000000006,0.25,0.25,2018-11-07T05:00:00Z,KCA,1
SV 842-846 Flushing Ave,18SV2,Tetrahydrofuran,2.8,0.33900000000000002,0.33900000000000002,8.25,1,1,2018-11-07T05:00:00Z,KCA,1
