street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 1026-1030 Manhattan Ave,SV4,"1,1,2,2-Tetrachloroethane",ND,0.146,0.146,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,1-Dichloroethane",ND,0.247,0.247,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,1-Dichloroethene",ND,0.051,0.051,ND,0.20,0.20,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,2,4-Trichlorobenzene",ND,0.135,0.135,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,2,4-Trimethylbenzene",2.13,0.204,0.204,10.5,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,2-Dibromoethane(EDB)",ND,0.130,0.130,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,2-Dichlorobenzene",ND,0.166,0.166,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,2-Dichloroethane",ND,0.247,0.247,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,2-dichloropropane",ND,0.217,0.217,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,2-Dichlorotetrafluoroethane",ND,0.143,0.143,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,3,5-Trimethylbenzene",0.661,0.204,0.204,3.25,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,3-Butadiene",ND,0.452,0.452,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,3-Dichlorobenzene",ND,0.166,0.166,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,4-Dichlorobenzene",ND,0.166,0.166,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"1,4-Dioxane",ND,0.278,0.278,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,2-Hexanone(MBK),ND,0.244,0.244,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,4-Ethyltoluene,0.519,0.204,0.204,2.55,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,4-Isopropyltoluene,ND,0.182,0.182,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,4-Methyl-2-pentanone(MIBK),1.13,0.244,0.244,4.63,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Acetone,13.6,0.421,0.421,32.3,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Acrylonitrile,ND,0.461,0.461,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Benzene,0.616,0.313,0.313,1.97,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Benzyl chloride,ND,0.193,0.193,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Bromodichloromethane,ND,0.149,0.149,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Bromoform,ND,0.097,0.097,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Bromomethane,ND,0.258,0.258,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Carbon Disulfide,ND,0.321,0.321,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Carbon Tetrachloride,0.074,0.032,0.032,0.47,0.20,0.20,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Chlorobenzene,ND,0.217,0.217,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Chloroethane,ND,0.379,0.379,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Chloroform,ND,0.205,0.205,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Chloromethane,ND,0.485,0.485,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"Cis-1,2-Dichloroethene",ND,0.051,0.051,ND,0.20,0.20,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"cis-1,3-Dichloropropene",ND,0.221,0.221,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Cyclohexane,0.313,0.291,0.291,1.08,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Dibromochloromethane,ND,0.118,0.118,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Dichlorodifluoromethane,0.515,0.202,0.202,2.55,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Ethanol,91.3,E  0.531,0.531,172,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Ethyl acetate,ND,0.278,0.278,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Ethylbenzene,1.25,0.230,0.230,5.42,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Heptane,0.437,0.244,0.244,1.79,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Hexachlorobutadiene,ND,0.094,0.094,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Hexane,0.487,S  0.284,0.284,1.72,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Isopropylalcohol,1.50,0.407,0.407,3.68,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Isopropylbenzene,0.281,0.204,0.204,1.38,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"m,p-Xylene",4.80,0.230,0.230,20.8,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Methyl Ethyl Ketone,2.24,0.339,0.339,6.60,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Methyl tert-butyl ether(MTBE),ND,0.278,0.278,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Methylene Chloride,ND,0.864,0.864,ND,3.00,3.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,n-Butylbenzene,ND,0.182,0.182,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,o-Xylene,2.99,0.230,0.230,13.0,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Propylene,ND,0.581,0.581,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,sec-Butylbenzene,ND,0.182,0.182,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Styrene,ND,0.235,0.235,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Tetrachloroethene,0.323,0.037,0.037,2.19,0.25,0.25,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Tetrahydrofuran,0.867,0.339,0.339,2.56,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Toluene,3.72,0.266,0.266,14.0,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Trichloroethene,ND,0.037,0.037,ND,0.20,0.20,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Trichlorofluoromethane,0.241,0.178,0.178,1.35,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Trichlorotrifluoroethane,ND,0.131,0.131,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,Vinyl Chloride,ND,0.078,0.078,ND,0.20,0.20,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV4,% Bromofluorobenzene,100,%,%,100,%,%,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,1,1,2-Tetrachloroethane",ND,0.146,0.146,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,1,1-Trichloroethane",ND,0.183,0.183,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,1,2,2-Tetrachloroethane",ND,0.146,0.146,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,1-Dichloroethane",ND,0.247,0.247,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,1-Dichloroethene",ND,0.051,0.051,ND,0.20,0.20,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,2,4-Trichlorobenzene",ND,0.135,0.135,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,2,4-Trimethylbenzene",2.33,0.204,0.204,11.4,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,2-Dibromoethane(EDB)",ND,0.130,0.130,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,2-Dichlorobenzene",ND,0.166,0.166,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,2-Dichloroethane",ND,0.247,0.247,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,2-dichloropropane",ND,0.217,0.217,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,2-Dichlorotetrafluoroethane",ND,0.143,0.143,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,3,5-Trimethylbenzene",0.720,0.204,0.204,3.54,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,3-Butadiene",ND,0.452,0.452,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,3-Dichlorobenzene",ND,0.166,0.166,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,4-Dichlorobenzene",ND,0.166,0.166,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,"1,4-Dioxane",ND,0.278,0.278,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,2-Hexanone(MBK),ND,0.244,0.244,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,4-Ethyltoluene,0.545,0.204,0.204,2.68,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,4-Isopropyltoluene,ND,0.182,0.182,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,4-Methyl-2-pentanone(MIBK),1.08,0.244,0.244,4.42,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Acetone,10.0,0.421,0.421,23.7,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Acrylonitrile,ND,0.461,0.461,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Benzene,0.719,0.313,0.313,2.30,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Benzyl chloride,ND,0.193,0.193,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Bromodichloromethane,ND,0.149,0.149,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Bromoform,ND,0.097,0.097,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Bromomethane,ND,0.258,0.258,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Carbon Disulfide,ND,0.321,0.321,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Carbon Tetrachloride,0.070,0.032,0.032,0.44,0.20,0.20,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Chlorobenzene,ND,0.217,0.217,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Chloroethane,ND,0.379,0.379,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
SV 1026-1030 Manhattan Ave,SV2,Chloroform,ND,0.205,0.205,ND,1.00,1.00,2017-11-01T04:00:00Z,KCA,1
