street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
814 BEDFORD AVE BROOKLYN NY,SG5,Ethylbenzene,0.84299999999999997,0.23,0.23,3.66,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Heptane,ND,0.24399999999999999,0.24399999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Hexachlorobutadiene,ND,9.4E-2,9.4E-2,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Hexane,ND,0.28399999999999997,0.28399999999999997,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Isopropylalcohol,1.34,S  0.407,0.40699999999999997,3.29,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Isopropylbenzene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,"m,p-Xylene",3.3,0.23,0.23,14.3,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Methyl Ethyl Ketone,1.4,0.33900000000000002,0.33900000000000002,4.13,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Methylene Chloride,ND,0.28799999999999998,0.28799999999999998,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,n-Butylbenzene,ND,0.182,0.182,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,o-Xylene,1.44,0.23,0.23,6.25,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Propylene,4.93,0.58099999999999996,0.58099999999999996,8.48,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,sec-Butylbenzene,ND,0.182,0.182,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Styrene,ND,0.23499999999999999,0.23499999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Tetrachloroethene,1.44,3.6999999999999998E-2,3.6999999999999998E-2,9.8000000000000007,0.25,0.25,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Tetrahydrofuran,ND,0.33900000000000002,0.33900000000000002,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Toluene,2.0299999999999998,0.26600000000000001,0.26600000000000001,7.65,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Trichloroethene,1.91,4.7E-2,4.7E-2,10.3,0.25,0.25,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Trichlorofluoromethane,0.28399999999999997,0.17799999999999999,0.17799999999999999,1.59,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Trichlorotrifluoroethane,ND,0.13100000000000001,0.13100000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,Vinyl Chloride,ND,9.8000000000000004E-2,9.8000000000000004E-2,ND,0.25,0.25,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG5,% Bromofluorobenzene,101,%,%,101,%,%,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,1,1-Trichloroethane",ND,0.183,0.183,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,0.14599999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,1,2-Trichloroethane",ND,0.183,0.183,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,1-Dichloroethane",ND,0.247,0.247,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,1-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,0.13500000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,2,4-Trimethylbenzene",1.17,0.20399999999999999,0.20399999999999999,5.75,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,2-Dibromoethane(EDB)",ND,0.13,0.13,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,2-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,2-Dichloroethane",ND,0.247,0.247,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,2-dichloropropane",ND,0.217,0.217,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,0.14299999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,3,5-Trimethylbenzene",0.31900000000000001,0.20399999999999999,0.20399999999999999,1.57,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,3-Butadiene",ND,0.45200000000000001,0.45200000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,3-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,4-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"1,4-Dioxane",ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,2-Hexanone(MBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,4-Ethyltoluene,0.23499999999999999,0.20399999999999999,0.20399999999999999,1.1499999999999999,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,4-Isopropyltoluene,ND,0.182,0.182,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Acetone,22.3,0.42099999999999999,0.42099999999999999,52.9,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Acrylonitrile,ND,0.46100000000000002,0.46100000000000002,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Benzene,ND,0.313,0.313,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Benzyl chloride,ND,0.193,0.193,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Bromodichloromethane,ND,0.14899999999999999,0.14899999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Bromoform,ND,9.7000000000000003E-2,9.7000000000000003E-2,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Bromomethane,ND,0.25800000000000001,0.25800000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Carbon Disulfide,ND,0.32100000000000001,0.32100000000000001,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Carbon Tetrachloride,7.0000000000000007E-2,0.04,0.04,0.44,0.25,0.25,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Chlorobenzene,ND,0.217,0.217,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Chloroethane,ND,0.379,0.379,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Chloroform,ND,0.20499999999999999,0.20499999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Chloromethane,ND,0.48499999999999999,0.48499999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"Cis-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,"cis-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Cyclohexane,ND,0.29099999999999998,0.29099999999999998,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Dibromochloromethane,ND,0.11799999999999999,0.11799999999999999,ND,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Dichlorodifluoromethane,0.39100000000000001,0.20200000000000001,0.20200000000000001,1.93,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Ethanol,4.34,S  0.531,0.53100000000000003,8.17,1,1,2016-03-04T05:00:00Z,KCA,1
814 BEDFORD AVE BROOKLYN NY,SG4,Ethyl acetate,ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-03-04T05:00:00Z,KCA,1
