street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,lab
SV 687 Flushing Ave,SG-1,Tetrachloroethene,0.39,0.037,2.64,0.25,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,Tetrahydrofuran,ND,0.339,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,Toluene,2.25,0.266,8.47,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,"Trans-1,2-Dichloroethene",ND,0.252,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,"trans-1,3-Dichloropropene",ND,0.220,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,Trichloroethene,ND,0.047,ND,0.25,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,Trichlorofluoromethane,0.26,0.178,1.46,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,Trichlorotrifluoroethane,ND,0.130,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,Vinyl Chloride,ND,0.098,ND,0.25,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-1,% Bromofluorobenzene,106,%,106,%,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,1,1,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,1,1-Trichloroethane",1.01,0.183,5.51,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,1,2,2-Tetrachloroethane",ND,0.146,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,1,2-Trichloroethane",ND,0.183,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
SV 687 Flushing Ave,SG-4,"1,1-Dichloroethane",ND,0.247,ND,1.00,2014-04-30T04:00:00Z,KCA,phoenix
