street_address,sample_id,parameter,ppbv_result,ppbv_rl,lod_mdl,ug_m3_result,ug_m3_rl,lod_mdl_2,date_time,by,dilution
SV 633 Marcy Avenue,SV1,"1,2-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,2-Dichloroethane",ND,0.247,0.247,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,2-dichloropropane",ND,0.217,0.217,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,0.14299999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,3,5-Trimethylbenzene",ND,0.20399999999999999,0.20399999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,3-Butadiene",ND,0.45200000000000001,0.45200000000000001,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,3-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,4-Dichlorobenzene",ND,0.16600000000000001,0.16600000000000001,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"1,4-Dioxane",ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,2-Hexanone(MBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,4-Ethyltoluene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,4-Isopropyltoluene,ND,0.182,0.182,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,0.24399999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Acetone,13.3,0.42099999999999999,0.42099999999999999,31.6,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Acrylonitrile,ND,0.46100000000000002,0.46100000000000002,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Benzene,0.95,0.313,0.313,3.03,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Benzyl chloride,ND,0.193,0.193,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Bromodichloromethane,ND,0.14899999999999999,0.14899999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Bromoform,ND,9.7000000000000003E-2,9.7000000000000003E-2,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Bromomethane,ND,0.25800000000000001,0.25800000000000001,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Carbon Disulfide,2.72,0.32100000000000001,0.32100000000000001,8.4600000000000009,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Carbon Tetrachloride,6.8000000000000005E-2,0.04,0.04,0.43,0.25,0.25,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Chlorobenzene,ND,0.217,0.217,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Chloroethane,ND,0.379,0.379,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Chloroform,ND,0.20499999999999999,0.20499999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Chloromethane,ND,0.48499999999999999,0.48499999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"Cis-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"cis-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Cyclohexane,1.73,0.29099999999999998,0.29099999999999998,5.95,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Dibromochloromethane,ND,0.11799999999999999,0.11799999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Dichlorodifluoromethane,0.748,0.20200000000000001,0.20200000000000001,3.7,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Ethanol,7.95,0.53100000000000003,0.53100000000000003,15,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Ethyl acetate,ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Ethylbenzene,1.04,0.23,0.23,4.51,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Heptane,0.98199999999999998,0.24399999999999999,0.24399999999999999,4.0199999999999996,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Hexachlorobutadiene,ND,9.4E-2,9.4E-2,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Hexane,2.88,0.28399999999999997,0.28399999999999997,10.1,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Isopropylalcohol,0.97099999999999997,0.40699999999999997,0.40699999999999997,2.39,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Isopropylbenzene,ND,0.20399999999999999,0.20399999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"m,p-Xylene",1.91,0.23,0.23,8.2899999999999991,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Methyl Ethyl Ketone,12.3,0.33900000000000002,0.33900000000000002,36.299999999999997,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,0.27800000000000002,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Methylene Chloride,ND,0.28799999999999998,0.28799999999999998,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,n-Butylbenzene,ND,0.182,0.182,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,o-Xylene,0.63200000000000001,0.23,0.23,2.74,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Propylene,31.9,0.58099999999999996,0.58099999999999996,54.9,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,sec-Butylbenzene,ND,0.182,0.182,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Styrene,ND,0.23499999999999999,0.23499999999999999,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Tetrachloroethene,0.42,3.6999999999999998E-2,3.6999999999999998E-2,2.85,0.25,0.25,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Tetrahydrofuran,3.74,0.33900000000000002,0.33900000000000002,11,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Toluene,4.04,0.26600000000000001,0.26600000000000001,15.2,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"Trans-1,2-Dichloroethene",ND,0.252,0.252,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,"trans-1,3-Dichloropropene",ND,0.221,0.221,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Trichloroethene,ND,4.7E-2,4.7E-2,ND,0.25,0.25,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Trichlorofluoromethane,0.91300000000000003,0.17799999999999999,0.17799999999999999,5.13,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Trichlorotrifluoroethane,ND,0.13100000000000001,0.13100000000000001,ND,1,1,2016-12-24T05:00:00Z,KCA,1
SV 633 Marcy Avenue,SV1,Vinyl Chloride,ND,9.8000000000000004E-2,9.8000000000000004E-2,ND,0.25,0.25,2016-12-24T05:00:00Z,KCA,1
