street_address,sample_id,parameter,ppbv_result,ppbv_rl,ug_m3_result,ug_m3_rl,date_time,by,dilution
160154,SV-2,"1,1-Dichloroethene",ND,0.252,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,2,4-Trichlorobenzene",ND,0.13500000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,2,4-Trimethylbenzene",13,0.20399999999999999,63.9,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,2-Dibromoethane(EDB)",ND,0.13,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,2-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,2-Dichloroethane",ND,0.247,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,2-dichloropropane",ND,0.217,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,2-Dichlorotetrafluoroethane",ND,0.14299999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,3,5-Trimethylbenzene",4.72,0.20399999999999999,23.2,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,3-Butadiene",ND,0.45200000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,3-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,4-Dichlorobenzene",ND,0.16600000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"1,4-Dioxane",ND,0.27800000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,2-Hexanone(MBK),ND,0.24399999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,4-Ethyltoluene,2.75,0.20399999999999999,13.5,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,4-Isopropyltoluene,0.45300000000000001,0.182,2.4900000000000002,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,4-Methyl-2-pentanone(MIBK),ND,0.24399999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Acetone,10.5,0.42099999999999999,24.9,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Acrylonitrile,ND,0.46100000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Benzene,0.95599999999999996,0.313,3.05,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Benzyl chloride,ND,0.193,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Bromodichloromethane,ND,0.14899999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Bromoform,ND,9.7000000000000003E-2,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Bromomethane,ND,0.25800000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Carbon Disulfide,3.34,0.32100000000000001,10.4,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Carbon Tetrachloride,5.8000000000000003E-2,0.04,0.36,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Chlorobenzene,ND,0.217,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Chloroethane,ND,0.379,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Chloroform,0.252,0.20499999999999999,1.23,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Chloromethane,ND,0.48499999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"Cis-1,2-Dichloroethene",ND,0.252,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"cis-1,3-Dichloropropene",ND,0.221,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Cyclohexane,0.84299999999999997,0.29099999999999998,2.9,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Dibromochloromethane,ND,0.11799999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Dichlorodifluoromethane,0.40500000000000003,0.20200000000000001,2,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Ethanol,2.15,S  0.531,4.05,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Ethyl acetate,ND,0.27800000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Ethylbenzene,11.5,0.23,49.9,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Heptane,1.7,0.24399999999999999,6.96,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Hexachlorobutadiene,ND,9.4E-2,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Hexane,1.24,S  0.284,4.37,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Isopropylalcohol,0.93600000000000005,S  0.407,2.2999999999999998,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Isopropylbenzene,0.96799999999999997,0.20399999999999999,4.76,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"m,p-Xylene",35.700000000000003,0.23,155,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Methyl Ethyl Ketone,0.73199999999999998,0.33900000000000002,2.16,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Methyl tert-butyl ether(MTBE),ND,0.27800000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Methylene Chloride,ND,0.28799999999999998,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,n-Butylbenzene,0.73099999999999998,0.182,4.01,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,o-Xylene,16.399999999999999,0.23,71.2,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Propylene,4.38,0.58099999999999996,7.53,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,sec-Butylbenzene,ND,0.182,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Styrene,0.34399999999999997,0.23499999999999999,1.46,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Tetrachloroethene,0.17899999999999999,3.6999999999999998E-2,1.21,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Tetrahydrofuran,ND,0.33900000000000002,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Toluene,20.8,0.26600000000000001,78.3,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"Trans-1,2-Dichloroethene",ND,0.252,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,"trans-1,3-Dichloropropene",ND,0.221,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Trichloroethene,ND,4.7E-2,ND,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Trichlorofluoromethane,0.182,0.17799999999999999,1.02,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Trichlorotrifluoroethane,ND,0.13100000000000001,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,Vinyl Chloride,ND,9.8000000000000004E-2,ND,0.25,2016-06-22T04:00:00Z,KCA,1
160154,SV-2,% Bromofluorobenzene,107,%,107,%,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,1,1,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,1,1-Trichloroethane",ND,0.183,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,1,2,2-Tetrachloroethane",ND,0.14599999999999999,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,1,2-Trichloroethane",ND,0.183,ND,1,2016-06-22T04:00:00Z,KCA,1
160154,SV-3,"1,1-Dichloroethane",ND,0.247,ND,1,2016-06-22T04:00:00Z,KCA,1
